wkt_geom	OBJECTID	OBJTYPE	NAVN	KOMM	OPPDATERIN	Shape_Leng	Shape_Area	AREA	PERIMETER	ANSLAG_FRI
POLYGON((18.050871 68.980026,18.226946 68.995431,18.144271 68.911756,18.162491 68.901079,18.184191 68.888346,18.108868 68.866738,18.092542 68.864675,18.079784 68.865119,18.131628 68.821607,18.116276 68.800967,18.092425 68.768821,17.984794 68.757372,18.010743 68.739092,17.942283 68.751140,17.971481 68.785983,17.894313 68.807000,17.851692 68.818576,17.851060 68.818748,17.845051 68.822894,17.810742 68.832024,17.803002 68.825963,17.794203 68.819067,17.750418 68.833892,17.630388 68.822205,17.607124 68.808943,17.591510 68.800031,17.480998 68.822969,17.465226 68.826233,17.434805 68.831788,17.485205 68.860549,17.532008 68.887178,17.488914 68.893567,17.454522 68.898656,17.429128 68.902407,17.460269 68.909492,17.487370 68.915649,17.491507 68.916588,17.520148 68.923085,17.570043 68.934383,17.660793 68.954864,17.639849 68.969731,17.634516 68.975221,17.631923 68.987641,17.668255 69.003461,17.684731 69.010625,17.728080 69.009771,17.809753 69.008132,17.851848 68.995900,17.966243 68.962539,18.050871 68.980026))	42	Kommune	Salangen	1923		125134.966687	522143487.593	522143487.591309	125134.966687	131942000
POLYGON((17.547546 68.596974,17.454348 68.581688,17.437083 68.578848,17.337696 68.562452,17.215152 68.558110,17.190713 68.559162,16.866878 68.572767,16.801812 68.546393,16.714294 68.510780,16.695774 68.509755,16.606245 68.504770,16.576911 68.503125,16.575044 68.505065,16.556564 68.524244,16.590472 68.539736,16.602588 68.545265,16.550950 68.574726,16.535726 68.599716,16.587135 68.628713,16.716421 68.701234,17.161888 68.736953,17.181607 68.720491,17.238814 68.672585,17.343223 68.668898,17.310657 68.654513,17.340101 68.643751,17.448839 68.637522,17.459960 68.632964,17.547546 68.596974))	43	Kommune	Skånland	1913		114299.476666	576336504.446	576336504.445801	114299.476666	176223000
POLYGON((14.125631 67.944090,14.050661 67.916532,13.694977 67.784421,13.581421 67.847173,13.446197 67.968142,13.423054 68.030904,13.459953 68.144308,13.467046 68.165981,13.322443 68.232556,13.003693 68.393179,13.016073 68.396545,13.234402 68.455600,13.263981 68.463556,13.328860 68.504136,13.388008 68.540984,13.548806 68.506182,13.854781 68.439231,14.009517 68.355161,14.049776 68.287045,14.105021 68.292822,14.144101 68.270629,14.188256 68.245491,14.189592 68.244729,14.188140 68.243586,14.157637 68.219545,14.176096 68.196495,14.055514 68.142391,14.027638 68.099157,14.024346 68.094041,14.125631 67.944090))	44	Kommune	Vestvågøy	1860		212263.34786	2114983340.18	2114983340.17651	212263.34786	555862000
POLYGON((11.839953 66.312748,12.046536 66.218505,12.104388 66.142645,12.222718 66.123178,12.300002 66.056942,12.335258 66.057914,12.319492 66.040616,12.305027 66.024722,12.293900 66.012482,12.441597 66.026678,12.439136 66.002846,12.482357 65.996108,12.217948 65.915954,12.253165 65.884715,12.228006 65.863611,12.206025 65.858004,12.155570 65.887874,12.071283 65.866532,12.031727 65.851942,11.887581 65.886978,11.876395 65.904697,12.063394 65.937410,12.098642 65.954422,12.067282 65.978341,11.799278 65.993128,11.619252 65.933632,11.428751 65.924699,10.953886 65.971418,11.083835 66.189383,11.297772 66.404488,11.753423 66.325143,11.839953 66.312748))	45	Kommune	Herøy	1818		244487.781443	2262236020.54	2262236020.54468	244487.781443	100891000
POLYGON((12.071283 65.866532,12.130215 65.845648,12.169989 65.792962,12.182164 65.701600,12.239980 65.694936,12.226927 65.601138,12.174110 65.571701,12.088805 65.572335,11.972234 65.512333,11.862417 65.487687,11.703515 65.527240,11.624671 65.516055,11.590143 65.495191,11.485926 65.547391,11.121677 65.498736,10.674973 65.572404,10.798683 65.701810,10.953886 65.971418,11.428751 65.924699,11.619252 65.933632,11.799278 65.993128,12.067282 65.978341,12.098642 65.954422,12.063394 65.937410,11.876395 65.904697,11.887581 65.886978,12.031727 65.851942,12.071283 65.866532))	46	Kommune	Vega	1815		245326.053527	2918430758.09	2918430758.09058	245326.053527	79939000
POLYGON((12.438869 65.303729,12.342425 65.288456,12.338323 65.289203,12.303525 65.295533,12.298263 65.275685,12.191956 65.224801,12.076913 65.190182,12.054034 65.183276,11.961451 65.209014,11.910338 65.206115,11.863735 65.203455,11.791622 65.219270,11.787018 65.289305,11.737478 65.293625,11.665957 65.269588,11.623280 65.293144,11.054585 65.429234,10.608885 65.502709,10.641886 65.537560,11.088085 65.463986,11.593943 65.370058,11.698749 65.330330,11.968626 65.351120,12.120104 65.385347,12.126985 65.383382,12.176978 65.369090,12.203258 65.373564,12.238726 65.379593,12.248653 65.381279,12.350121 65.438569,12.376445 65.406398,12.390410 65.389296,12.433603 65.374030,12.446809 65.369356,12.456597 65.365890,12.452919 65.353015,12.444089 65.322060,12.441656 65.313521,12.438869 65.303729))	47	Kommune	Sømna	1812		219658.112435	784235544.441	784235544.440186	219658.112435	119277000
POLYGON((11.880218 65.068749,11.795515 65.042253,11.750692 65.039309,11.746524 65.039034,11.660676 65.033353,11.579775 65.027953,11.378793 64.996198,11.284334 65.008001,11.150496 65.125465,10.803901 65.187887,10.365946 65.265206,10.451605 65.348392,10.578061 65.470175,11.021169 65.394470,11.400398 65.295713,11.486039 65.236865,11.836199 65.157931,11.875113 65.154760,11.929369 65.150320,11.946118 65.148945,11.947183 65.146511,11.960153 65.116814,11.880218 65.068749))	48	Kommune	Leka	1755		194123.166725	1702395130.99	1702395130.98804	194123.166725	44726000
POLYGON((12.196093 64.805043,12.169452 64.798325,12.216846 64.783091,12.168147 64.721161,12.023654 64.677729,11.882093 64.635310,11.847486 64.635980,11.737394 64.638058,11.557827 64.641271,11.521133 64.619008,11.518060 64.617175,11.456971 64.580670,11.447783 64.575169,11.425906 64.582060,11.382452 64.595728,11.363952 64.593653,11.301774 64.586660,11.245281 64.623531,11.173325 64.627953,11.166153 64.628392,11.155487 64.635948,11.154442 64.636689,11.108628 64.669088,10.984165 64.686520,10.934182 64.707773,10.918787 64.714308,10.958552 64.725302,10.969089 64.725278,11.038232 64.725101,11.132893 64.697914,11.355947 64.717606,11.458032 64.743416,11.502120 64.738483,11.653483 64.721432,11.679495 64.720962,11.685608 64.727179,11.690646 64.729041,11.767004 64.757206,11.902001 64.773110,11.913314 64.774612,11.955914 64.780258,11.973826 64.782627,11.981884 64.791105,12.006303 64.816765,12.009079 64.817224,12.116984 64.835038,12.144186 64.824736,12.174165 64.813368,12.196093 64.805043))	49	Kommune	Fosnes	1748		155154.57377	685076050.051	685076050.050293	155154.57377	51431000
POLYGON((18.360006 69.500965,18.418084 69.414242,18.519380 69.398307,18.548795 69.377187,18.520043 69.295113,18.472382 69.297941,18.453594 69.299052,18.404143 69.285606,18.324750 69.263955,18.260890 69.246482,18.266747 69.235797,18.276806 69.217421,18.098305 69.209788,18.073682 69.208720,18.025144 69.206604,18.010338 69.169093,17.934126 69.157757,17.876818 69.149203,17.831752 69.143668,17.836708 69.158451,17.851207 69.201573,17.820937 69.216232,17.810344 69.216116,17.720873 69.215106,17.724765 69.237784,17.674073 69.235484,17.673166 69.260106,17.672603 69.275352,17.642361 69.296953,17.568202 69.349718,17.615985 69.361928,17.567263 69.383952,17.637608 69.443216,17.704517 69.459337,17.762915 69.473367,17.772818 69.475742,17.767702 69.477746,17.761607 69.480132,17.723056 69.495206,17.658817 69.481038,17.602978 69.500745,17.570714 69.523314,17.562803 69.529979,17.551736 69.539297,17.502841 69.581857,17.501104 69.583365,17.493592 69.597346,17.482026 69.601019,17.055515 69.745043,17.160047 69.811544,17.587052 69.730351,17.664222 69.715501,17.952529 69.564362,18.004929 69.536611,18.147623 69.495825,18.231032 69.497874,18.360006 69.500965))	50	Kommune	Lenvik	1931		227788.58261	1577620233.14	1577620233.14404	227788.58261	613032000
POLYGON((16.432505 69.312598,16.312622 69.165923,16.120090 69.049841,16.052314 69.008629,15.795131 68.983929,15.806886 68.979452,15.851712 68.962356,15.865168 68.957217,15.850677 68.905881,15.858970 68.887645,15.825332 68.819275,15.796692 68.822031,15.796377 68.822061,15.753695 68.812228,15.788382 68.795444,15.796504 68.791509,15.752193 68.765668,15.747705 68.763047,15.717046 68.769595,15.715006 68.777729,15.716485 68.785239,15.713832 68.800569,15.692952 68.812432,15.684577 68.814109,15.680286 68.814967,15.605646 68.829873,15.491485 68.852570,15.421407 68.866442,15.383794 68.888262,15.347904 69.153558,15.022083 69.315972,15.155474 69.352318,15.287953 69.388194,15.756139 69.511337,15.792194 69.518098,16.254351 69.596701,16.512446 69.419122,16.449906 69.335879,16.432505 69.312598))	51	Kommune	Andøy	1871		243499.913367	2793233979.64	2793233979.63574	243499.913367	269011000
POLYGON((19.642217 69.282091,19.712379 69.241871,19.765066 69.232712,19.813076 69.224346,19.849219 69.218034,19.919784 69.205679,19.953891 69.100273,19.991438 69.091520,19.965579 69.073791,19.827853 69.053749,19.786352 69.033002,19.713893 69.052826,19.524095 69.041569,19.442389 69.036654,19.394295 69.033742,19.375567 69.054928,19.340658 69.054274,19.351373 69.034220,19.312737 69.035425,19.034220 69.122785,19.035017 69.136941,19.035211 69.140379,18.927501 69.174647,18.769062 69.224738,18.733915 69.251318,18.720375 69.261538,18.719154 69.262459,18.628270 69.302643,18.611667 69.322067,18.647661 69.341315,18.548795 69.377187,18.519380 69.398307,18.418084 69.414242,18.360006 69.500965,18.456086 69.524837,18.476439 69.529880,18.479870 69.527489,18.496970 69.515567,18.519371 69.499926,18.526982 69.498674,18.682517 69.472970,18.690692 69.447459,18.756924 69.453127,18.868488 69.462611,18.882181 69.463769,18.897250 69.464533,18.937852 69.466583,18.945252 69.493407,18.995427 69.493858,19.012295 69.494007,19.041229 69.469987,19.042897 69.468600,19.143278 69.410377,19.200694 69.413769,19.169191 69.430389,19.224123 69.437542,19.241695 69.439825,19.273025 69.443891,19.362610 69.455476,19.378700 69.436773,19.329480 69.408978,19.356230 69.398993,19.424102 69.373598,19.485467 69.350564,19.556325 69.356408,19.576629 69.358077,19.583203 69.338555,19.603212 69.334145,19.655866 69.322520,19.642217 69.282091))	52	Kommune	Balsfjord	1933		218569.375356	1737646080.07	1737646080.06836	218569.375356	307083000
POLYGON((19.965579 69.073791,20.060047 69.045759,20.108364 69.021926,20.130779 69.010575,20.188294 68.981349,20.237873 68.956075,20.262906 68.944766,20.306589 68.926182,20.309408 68.913133,20.313731 68.893129,20.321855 68.855606,20.323345 68.849941,20.329252 68.827464,20.335872 68.802312,20.316279 68.782775,20.300984 68.767574,20.273851 68.740268,20.246681 68.711856,20.216298 68.680024,20.202836 68.665924,20.161406 68.645388,20.083652 68.606739,20.052248 68.591069,19.991601 68.573586,19.991487 68.573553,19.937502 68.557940,19.934713 68.557991,19.799469 68.560397,19.728993 68.561607,19.701875 68.568273,19.592392 68.595101,19.243926 68.727374,19.243857 68.727451,19.243811 68.727502,19.202684 68.773093,19.058819 68.751238,19.002938 68.800268,18.847941 68.804225,18.859942 68.834990,18.743165 68.851662,18.659764 68.894885,18.595501 68.899857,18.567790 68.932008,18.574081 68.974805,18.580713 69.019723,18.583592 69.039162,18.584161 69.042994,18.527721 69.048622,18.503750 69.023956,18.493699 69.025760,18.376889 69.046664,18.452449 69.043662,18.460831 69.058546,18.436723 69.077728,18.430490 69.082682,18.444859 69.127313,18.445936 69.130650,18.441783 69.130796,18.361185 69.133612,18.336617 69.139523,18.221511 69.167128,18.196345 69.173143,18.197197 69.186674,18.308574 69.182372,18.313919 69.179424,18.336887 69.186568,18.343120 69.207165,18.276806 69.217421,18.266747 69.235797,18.260890 69.246482,18.324750 69.263955,18.404143 69.285606,18.453594 69.299052,18.472382 69.297941,18.520043 69.295113,18.548795 69.377187,18.647661 69.341315,18.611667 69.322067,18.628270 69.302643,18.719154 69.262459,18.720375 69.261538,18.733915 69.251318,18.769062 69.224738,18.927501 69.174647,19.035211 69.140379,19.035017 69.136941,19.034220 69.122785,19.312737 69.035425,19.351373 69.034220,19.340658 69.054274,19.375567 69.054928,19.394295 69.033742,19.442389 69.036654,19.524095 69.041569,19.713893 69.052826,19.786352 69.033002,19.827853 69.053749,19.965579 69.073791))	53	Kommune	Målselv	1924		318093.248218	3345631094.94	3345631094.94629	318093.248218	341062000
POLYGON((18.050871 68.980026,17.966243 68.962539,17.851848 68.995900,17.809753 69.008132,17.728080 69.009771,17.684731 69.010625,17.668255 69.003461,17.631923 68.987641,17.634516 68.975221,17.639849 68.969731,17.660793 68.954864,17.570043 68.934383,17.520148 68.923085,17.491507 68.916588,17.487370 68.915649,17.460269 68.909492,17.429128 68.902407,17.382401 68.954219,17.243283 68.973333,17.302017 69.014100,17.318178 69.057838,17.328678 69.086157,17.392167 69.108616,17.514501 69.118495,17.831752 69.143668,17.876818 69.149203,17.877458 69.148824,17.894708 69.138613,17.913384 69.127544,17.940197 69.111630,17.909908 69.063829,17.902493 69.052095,17.920753 69.043258,17.977755 69.015614,18.050871 68.980026))	54	Kommune	Dyrøy	1926		105503.984019	464606266.013	464606266.012207	105503.984019	86796000
POLYGON((16.112258 68.931605,16.026460 68.909271,15.930781 68.825240,15.938634 68.811474,16.024027 68.813671,16.045702 68.757838,15.999026 68.748781,15.890275 68.727602,15.880159 68.709088,15.816284 68.710330,15.784055 68.709278,15.804111 68.676594,15.792089 68.667733,15.784428 68.662082,15.771421 68.652481,15.764772 68.647569,15.753240 68.646124,15.645455 68.632579,15.651745 68.624795,15.652668 68.623653,15.674234 68.596919,15.667987 68.594872,15.593162 68.570308,15.616086 68.543130,15.615477 68.543096,15.613753 68.542999,15.539999 68.538822,15.419781 68.531941,15.417895 68.532914,15.365688 68.559799,15.356613 68.564464,15.304045 68.585303,15.227213 68.615662,15.198523 68.626968,15.197473 68.627705,15.191166 68.632133,15.187847 68.633703,15.144411 68.654219,15.027054 68.629800,15.049778 68.664360,15.051693 68.672485,15.028488 68.676379,14.972143 68.685815,14.802892 68.654201,14.805691 68.670643,14.812627 68.711283,14.815881 68.730303,14.859662 68.724703,14.873990 68.724868,14.926855 68.725463,15.050762 68.783103,15.060716 68.783485,15.081184 68.781037,15.098838 68.784678,15.120758 68.787839,15.203682 68.783562,15.217403 68.801680,15.274912 68.817147,15.253421 68.827049,15.256258 68.829149,15.326759 68.881194,15.383794 68.888262,15.421407 68.866442,15.491485 68.852570,15.605646 68.829873,15.680286 68.814967,15.684577 68.814109,15.692952 68.812432,15.713832 68.800569,15.716485 68.785239,15.715006 68.777729,15.717046 68.769595,15.747705 68.763047,15.752193 68.765668,15.796504 68.791509,15.788382 68.795444,15.753695 68.812228,15.796377 68.822061,15.796692 68.822031,15.825332 68.819275,15.858970 68.887645,15.850677 68.905881,15.865168 68.957217,15.851712 68.962356,15.806886 68.979452,15.795131 68.983929,16.052314 69.008629,16.095167 68.953623,16.112258 68.931605))	55	Kommune	Sortland	1870		224634.763616	1091393780.1	1091393780.10205	224634.763616	501172000
POLYGON((16.268137 68.631116,16.268067 68.631106,16.074134 68.602477,16.024290 68.577072,15.962027 68.613954,15.929463 68.577661,15.890593 68.534177,15.829345 68.534688,15.813624 68.527314,15.778144 68.510650,15.731990 68.488923,15.716114 68.480249,15.648735 68.443342,15.618123 68.453037,15.675430 68.485509,15.674993 68.485935,15.661433 68.499128,15.649012 68.511199,15.620097 68.539245,15.616086 68.543130,15.593162 68.570308,15.667987 68.594872,15.674234 68.596919,15.652668 68.623653,15.651745 68.624795,15.645455 68.632579,15.753240 68.646124,15.764772 68.647569,15.771421 68.652481,15.784428 68.662082,15.792089 68.667733,15.804111 68.676594,15.784055 68.709278,15.816284 68.710330,15.880159 68.709088,15.890275 68.727602,15.999026 68.748781,16.045702 68.757838,16.024027 68.813671,15.938634 68.811474,15.930781 68.825240,16.026460 68.909271,16.112258 68.931605,16.233354 68.876864,16.236104 68.860663,16.241215 68.830498,16.243698 68.815812,16.338887 68.791401,16.340625 68.790127,16.352181 68.781649,16.362543 68.774041,16.327165 68.759438,16.362283 68.757366,16.369266 68.709317,16.397797 68.703072,16.410753 68.700234,16.386920 68.690985,16.422476 68.671224,16.405728 68.666886,16.268137 68.631116))	56	Kommune	Kvæfjord	1911		161359.894137	695408435.451	695408435.451416	161359.894137	181912000
POLYGON((15.419781 68.531941,15.421822 68.511923,15.425228 68.478429,15.426894 68.462009,15.427887 68.452212,15.428322 68.447916,15.418376 68.447811,15.320390 68.446749,15.269332 68.409785,15.266758 68.407918,15.160127 68.383198,15.145383 68.352406,15.057422 68.331230,15.017553 68.333167,14.983308 68.334822,14.978641 68.335047,14.951005 68.319077,14.866271 68.326243,14.826741 68.329570,14.835964 68.346523,14.762697 68.363820,14.746558 68.367622,14.727575 68.372090,14.725813 68.372505,14.615109 68.364844,14.593087 68.363310,14.564064 68.387035,14.543022 68.404203,14.406701 68.449966,14.180938 68.459329,14.136226 68.479735,14.270089 68.510867,14.695365 68.608501,14.732093 68.639416,14.802892 68.654201,14.972143 68.685815,15.028488 68.676379,15.051693 68.672485,15.049778 68.664360,15.027054 68.629800,15.144411 68.654219,15.187847 68.633703,15.191166 68.632133,15.197473 68.627705,15.198523 68.626968,15.227213 68.615662,15.304045 68.585303,15.356613 68.564464,15.365688 68.559799,15.417895 68.532914,15.419781 68.531941))	57	Kommune	Hadsel	1866		153330.361154	1170970365.33	1170970365.32764	153330.361154	400474000
POLYGON((15.867723 67.776728,15.822426 67.777587,15.771771 67.778533,15.728577 67.779327,15.711984 67.757284,15.709324 67.753746,15.702730 67.744972,15.615624 67.761829,15.618003 67.747856,15.618638 67.744123,15.624209 67.711327,15.728408 67.704463,15.723273 67.667296,15.629333 67.674100,15.557345 67.643559,15.521313 67.656980,15.492619 67.645354,15.484296 67.641979,15.470979 67.636575,15.392171 67.666223,15.345826 67.636808,15.259549 67.657706,15.180750 67.630840,15.161953 67.624416,15.113725 67.630287,15.073891 67.616945,14.884238 67.613512,14.786164 67.634941,14.434927 67.589877,14.320699 67.588722,14.135100 67.586673,13.595061 67.699440,13.694977 67.784421,14.050661 67.916532,14.125631 67.944090,14.783712 68.055968,14.992243 68.105252,15.060598 68.121304,15.192755 68.080662,15.301784 68.011757,15.328534 67.994778,15.368398 67.940889,15.736217 67.982530,15.721479 67.953537,15.719903 67.950431,15.755076 67.931661,15.690442 67.922975,15.762311 67.867143,15.742303 67.848384,15.799188 67.843107,15.818846 67.841278,15.866186 67.822649,15.910950 67.804992,15.867723 67.776728))	58	Kommune	Steigen	1848		283518.802062	3479087272.99	3479087272.98804	283518.802062	154381000
POLYGON((16.306397 67.018788,16.277780 67.009590,16.194017 66.982592,16.148274 66.961871,16.129299 66.953263,16.080394 66.931233,16.038763 66.912446,15.993638 66.873226,15.956609 66.845275,15.925218 66.821526,15.906792 66.807532,15.861403 66.774610,15.845935 66.763371,15.807620 66.735482,15.782346 66.716560,15.768108 66.705886,15.735656 66.681471,15.716380 66.667028,15.696956 66.652131,15.652417 66.618121,15.621369 66.594337,15.555813 66.567174,15.533364 66.557860,15.354728 66.571615,15.326519 66.573767,15.312704 66.573300,15.243429 66.570939,15.242791 66.571257,15.207248 66.588915,15.218832 66.618584,15.151844 66.667994,15.149730 66.699905,15.176559 66.718403,15.181012 66.721470,15.204947 66.737940,15.206264 66.738845,15.158675 66.780174,15.019028 66.775264,14.980914 66.773902,14.969944 66.845064,15.023168 66.926445,15.052972 66.937324,15.054258 66.937793,15.111462 66.958630,15.113566 66.960510,15.170380 67.011144,15.173445 67.013868,15.177766 67.061451,15.179391 67.079301,15.194284 67.086405,15.205059 67.091540,15.249541 67.147785,15.362215 67.181514,15.362108 67.184712,15.361488 67.203218,15.436560 67.185269,15.456132 67.190961,15.468259 67.194485,15.495697 67.202450,15.503934 67.204840,15.589007 67.198253,15.606269 67.189710,15.671142 67.157535,15.674516 67.133721,15.848205 67.100948,15.859430 67.096986,15.965651 67.059396,15.979705 67.054408,15.993546 67.049493,16.051479 67.038404,16.077321 67.033447,16.166812 67.016235,16.306397 67.018788))	59	Kommune	Saltdal	1840		213531.535712	2248498957.17	2248498957.16943	213531.535712	244110000
